id,Column1,date,article_type,title,url,Scholar,Activist,Monumental Memorialization,Mention of Scholarly Work,Social/Political Advocacy,Coalition Building,Out of the Mouth of Academics,Out of the Mouth of Activists,Collective Synecdoche,passage
194,1,7/29/23,Opinion,"In Lessons on Slavery, Context Matters",https://www.nytimes.com/2023/07/29/opinion/florida-schools-history-slavery.html,,,,,,,,,,"The difference between these accounts and those of the slavery apologists, however, is that Du Bois, Woodson and their contemporaries never implied or suggested that chattel slavery was anything less than a crime. Whereas apologists dismissed or disparaged the efforts, radical and otherwise, to end slavery, Du Bois, Woodson and others gave them pride of place in their histories and narratives about the peculiar institution. And in the same way that slavery apologia served a specific ideological purpose, the emphasis on the skills and agency of the enslaved by Black scholars was meant to challenge, in Woodson’s famous words, “the miseducation of the Negro.”"
195,126,2/23/94,Opinion,What About the Nation of Islam's Historical Ties to Fascism?,https://www.nytimes.com/1994/02/23/opinion/l-what-about-the-nation-of-islam-s-historical-ties-to-fascism-275972.html,,,,,,,,,,"And in the 1920's, even before the founding of the Nation of Islam, Marcus Garvey led the Universal Negro Improvement Association, which became America's largest black nationalist organization. The association created the Black Cross Nurses, the African Legion, the Knights of the Nile and established the Black Star Steamship Line. Though black liberals and socialists like A. Philip Randolph and W. E. B. Du Bois bitterly opposed Garvey, Garvey found other associates -- the leaders of the Ku Klux Klan."
196,174,1/26/97,New York,"Beyond the Talent, Remembering Paul Robeson in an Era of Unrest",https://www.nytimes.com/1997/01/26/nyregion/beyond-the-talent-remembering-paul-robeson-in-an-era-of-unrest.html,,,,,,,,,,"Less popular were his politics. He joined anti-Fascist groups and gave support to fledgling trade unions, which were backed by admitted members of the Communist Party, Mr. Brown said. His friends were intellectuals, theater people and members of the political left. He founded the Council on African Affairs with W. E. B. Du Bois, an organization devoted to the liberation of African countries."
197,222,11/4/84,Magazine,METROPOLIS OF THE MIND,https://www.nytimes.com/1984/11/04/magazine/metropolis-of-the-mind.html,,,,,,,,,,"New York began its rise to intellectual primacy in the 1850's. It is easy now to forget that throughout the colonial era and the early 19th century, New York was at best the third city of the nation, behind Boston and Philadelphia. What shifted the gravity was the migration of the publishing industry to New York from Boston. Initially, the publishers were simply seeking more customers - New York had the largest population - but their relocation set off a chain reaction that deeply altered the city. With publishing houses came writers and editors and illustrators. Meanwhile, the city had begun to change in other ways. At the top of the New York economic scale, the captains of commerce and industry began to endow museums and to support individual artists; at the bottom, each wave of immigrants enriched and diversified the intellectual community. City College, established in 1849, acted as the great pedagogue for those without wealth and came to be known as ''the poor man's Harvard.'' As more creative people lived in New York, even more were drawn to it. Scale is the key word: The number of college graduates living in New York City today - 777,000 - collectively would constitute the 11th-largest city in the United States. With size comes sustenance for all sorts of specialized intellectual communities. Greenwich Village became an urban version of the artists' colony, a home to creators of all stripes, the neighborhood that gave Eugene O'Neill a stage in the 1920's (at the Provincetown Playhouse) and Bob Dylan a bandstand in the 1960's (at Folk City). Miles uptown, Harlem has been home in this century to a black intelligentsia that has included the writers Langston Hughes, James Weldon Johnson, James Baldwin and Ralph Ellison, the political theorist W. E. B. Du Bois, and the photographer James Van Der Zee, whose record of his era appeared decades later in the striking album ''Harlem on My Mind.''"
198,80,9/30/21,T Magazine,The Privilege of Mediocrity,https://www.nytimes.com/2021/09/30/t-magazine/mediocrity-people-of-color.html,,,,,,,,,,"In February 1926, the N.A.A.C.P. magazine The Crisis published a piece by its editor, W. E. B. Du Bois, under the headline “A Questionnaire.” Du Bois posed seven questions intended for artists — fiction writers, poets, painters and more — on how Black people should be portrayed in their work. The questions leave no doubt about where Du Bois himself stands. For instance, question six asks: “Is not the continual portrayal of the sordid, foolish and criminal among Negroes convincing the world that this and this alone is really and essentially Negroid, and preventing white artists from knowing any other types and preventing Black artists from daring to paint them?” Almost a quarter century earlier, Du Bois had popularized the concept of “the talented tenth,” his belief that “[t]he Negro race, like all races, is going to be saved by its exceptional men.” It was contingent, he argued, upon “the Best” of the race to “guide the Mass away from the contamination and death of the Worst.” His “Questionnaire” expanded this gospel of excellence into the imaginative realm, as well. Mediocrity or worse must be rooted out not only in life but in art. Later, in 1993, the historian Evelyn Brooks Higginbotham coined the phrase “politics of respectability” to describe a belief that individual moral and behavioral reform among Black Americans could counter pervasive racist images and perhaps even help fix the entire system of race inequality in the United States. In the years since, the concept of a politics of respectability has been adopted and adapted by other minority groups as a strategy for assimilation and advancement."
199,132,2/26/99,U.S.,"Virginia F. Durr, 95, Advocate Of Civil Rights in the Deep South",https://www.nytimes.com/1999/02/26/us/virginia-f-durr-95-advocate-of-civil-rights-in-the-deep-south.html,,,,,,,,,,"In 1955 Mrs. Durr and her husband helped a black civil rights leader, E. D. Nixon, bail Mrs. Parks, a black seamstress active in the N.A.A.C.P., out of jail in Montgomery, Ala., said Dr. Patricia Sullivan, a historian and fellow at the W. E. B. Du Bois Institute of Afro-American Research at Harvard University."
200,187,9/15/91,Magazine,Princeton's Public Intellectual,https://www.nytimes.com/1991/09/15/magazine/princeton-s-public-intellectual.html,,,,,,,,,,"It had been a full, though not unusual, day for Cornel West. That morning, he had lectured twice at Princeton: first on W. E. B. Du Bois, Toni Morrison and James Baldwin in a course on Afro-American culture; then on Virginia Woolf, T. S. Eliot, Frantz Fanon and the Zionist philosopher Ahad Ha'am to a class entitled ""Religion and Cultural Criticism."""
201,149,5/17/00,U.S.,"C. Eric Lincoln, Race Scholar, Is Dead at 75",https://www.nytimes.com/2000/05/17/us/c-eric-lincoln-race-scholar-is-dead-at-75.html,,,,,,,,,,"''He was in the tradition of African-American public intellectuals, such as W. E. B. Du Bois, John Hope Franklin and John Henrik Clarke,'' said Michael Eric Dyson, a professor of religious studies at DePaul University in Chicago. ''He was able to translate lofty concepts into ideas understandable by the general public.''"
202,84,7/20/13,Opinion,Barack and Trayvon,https://www.nytimes.com/2013/07/20/opinion/blow-barack-and-trayvon.html,,,,,,,,,,"Surely, much has changed in America since Du Bois wrote those lines more than a century ago — namely, bias tends to be expressed structurally rather than on an individual level — but the “two-ness” remains. The reality of being marked, denied and diminished for being America’s darker sons persists, even for a man who rose to become one of America’s brightest lights."
203,44,2/1/16,Education Life,Black America and the Class Divide,https://www.nytimes.com/2016/02/07/education/edlife/black-america-and-the-class-divide.html,,,,,,,,,,"What effect, many of us have worried, would this unprecedented rise in prosperity have on the New Millennials? Would they heed Du Bois’s call, as students like John Lewis and Julian Bond, Charlayne Hunter and Diane Nash did under the leadership of the “Negro Gandhi” presciently predicted by Du Bois back in 1948?"
204,55,7/7/02,New York,"IN PERSON; His and Hers, For History's Sake",https://www.nytimes.com/2002/07/07/nyregion/in-person-his-and-hers-for-history-s-sake.html,,,,,,,,,,"But then, he adds, somewhat mischievously, ''It can be intoxicating, a little risky too, because of all the blandishments. Having lived with Du Bois is a good thing because both he and Woody Allen would agree that when anybody wants you to join something, you're always suspicious.''"
205,114,6/16/09,U.S.,"Philip Curtin, 87, Scholar of Slave Trade, Is Dead",https://www.nytimes.com/2009/06/16/us/16curtin.html,,,,,,,,,,"The earlier estimates had been based on supposition, as it turned out. Mr. Curtin’s figure, based on scrutiny of shipping contracts and port data, was substantially less than the widely repeated figure of 20 million, which, he showed, was an extrapolation from now-lost records pertaining to Jamaica, and the figure of 15 million used by W. E. B. Du Bois, who repeated a figure arrived at by Edward Dunbar, a 19th-century abolitionist. "
206,227,5/10/70,Archives,Contents—Page 22,https://www.nytimes.com/1970/05/10/archives/the-silent-black-majority-the-silent-black-majority.html,,,,,,,,,,"Later, I tried to discuss his two different positions with my friend, and he just shrugged, and drank his beer. We sat for a long time in silence, and I recalled to my self the words of W. E. B. Du Bois written in “The Souls of Black Folk” in 1903:"
207,223,4/18/93,Archives,ATTRACTIONS,https://www.nytimes.com/1993/04/18/news/attractions.html,,,,,,,,,,"SCHOMBURG CENTER FOR RESEARCH IN BLACK CULTURE, 515 Lenox Avenue, at 135th Street, Manhattan. The center's holdings include audio tapes of W. E. B. Du Bois and Booker T. Washington; the original manuscript of Richard Wright's novel ""Native Son,"" and thousands of other documents, paintings and photographs. The main exhibition now is ""The African Presence in the Americas: 500 Years of Tradition and Transformation,"" with maps, photographs, lithographs and memorabilia. Also on view is ""African-Americans in Space Science,"" an exploration of black involvement in science and technology. (Both shows run through Dec. 31.) Other events include a screening of ""To Sleep With Anger,"" a film with Danny Glover, Sheryl Lee Ralph, Mary Alice and Vonetta McGee, to be followed by a discussion with Charles Burnett, the film's director (today at 3 P.M.), and a holiday open house featuring the Forces of Nature dancers and the Abyssinian Baptist Church Choir (Dec. 22 at 3 P.M.). Hours: Mondays and Tuesdays from noon to 8 P.M.; Wednesdays and Fridays from noon to 6 P.M.; Saturdays from 10 A.M. to 6 P.M., closed Sundays, Thursdays and holidays. Free. Information: (212) 491-2200."
208,109,6/8/18,Obituaries,Ira Berlin Is Dead at 77; Groundbreaking Historian of Slavery,https://www.nytimes.com/2018/06/08/obituaries/ira-berlin-groundbreaking-historian-of-slavery-dies-at-77.html,,,,,,,,,,"“His mark on the field of slavery and African-American history stands as one of the most significant since W. E. B. Du Bois,” Dr. Hahn said."
209,56,7/30/11,New York,Answers to Questions About New York,https://www.nytimes.com/2011/07/31/nyregion/answers-to-questions-about-new-york.html,,,,,,,,,,"The first major black-owned record company, it was founded by Harry H. Pace, a banking and insurance worker who had graduated valedictorian of his class at Atlanta University, where he became a disciple of one of his professors, W. E. B. Du Bois, the sociologist and founder of the N.A.A.C.P. Pace worked as the business manager of an early Du Bois journal of black ideas and culture. Later, in 1912, he met W. C. Handy, the “father of the blues,” in Memphis, and they formed the Pace & Handy Music Company, combining Pace’s business knowledge and Handy’s creative genius. In 1918, they moved Pace & Handy to the Gaiety Theater building on Broadway, which they promoted as the Home of the Blues and their company as the Leading Colored Music Publishers. In early 1921, Pace struck out on his own, taking most of the office staff with him to found Pace Phonograph Company — its first office was in his home on West 138th Street — and starting Black Swan Records. It was aimed at recording black performers at a time when many big record companies would not. Pace’s goal was to challenge white stereotypes by recording not just comic and blues songs, but also sacred and operatic music and serious ballads. Du Bois was one of Black Swan’s directors."
210,79,12/18/96,Opinion,"Big Lies, Red Menaces And U.S. Communists",https://www.nytimes.com/1996/12/18/opinion/l-big-lies-red-menaces-and-us-communists-783587.html,,,,,,,,,,"Socialism and Communism are not foreign imports but are home-grown American products. The lives and political legacies of figures like W. E. B. Du Bois and Mary Wright Ovington -- both lifelong advocates of socialism and founders of the N.A.A.C.P. -- testify to this. In the 77 years of the Communist Party USA, Communists have worked side by side with many organizations in trade unions and civil rights organizations and, yes, with the N.A.A.C.P. for jobs, peace and social equality. That whites and African-Americans, including Du Bois, joined the Communist Party was no crime or a result of some hidden plot. Rather, people joined the party because of their admiration of its work against racism and for the rights of workers, black, brown and white."
211,66,11/1/17,New York,The Roles of Men and New York State in Women’s Suffrage,https://www.nytimes.com/2017/11/01/nyregion/the-roles-of-men-and-new-yorkers-in-womens-suffrage.html,,,,,,,,,,"The “suffragents” included the writer Max Eastman, in whose Greenwich Village apartment members of the Men’s League for Woman Suffrage in New York met; George Creel, the Wilson administration’s chief government propagandist in World War I; the educator John Dewey; the sociologist and historian W. E. B. Du Bois; Representative Charles A. Lindbergh Sr. (father of the aviator); the journalist Oswald Garrison Villard; Rabbi Stephen S. Wise; and eventually the Tammany boss Charles F. Murphy."
212,112,6/18/97,Opinion,The Trouble With J. C. Watts,https://www.nytimes.com/1997/06/18/opinion/the-trouble-with-j-c-watts.html,,,,,,,,,,"The public discussion of race is cluttered with caricatures. The most popular one portrays the history of the civil rights movement as a struggle between advocates of hard work and personal responsibility -- led originally by Booker T. Washington -- and supporters of agitation and protest, led originally by W. E. B. Du Bois. Since the Reagan 80's, it has been fashionable among conservatives to condemn Du Bois for embracing the welfare state and praise Washington for encouraging bootstrap self-reliance. The theory is that good character and self-improvement would make civil rights laws unnecessary."
213,219,10/1/72,Archives,The nationalist vs. the integrationist,https://www.nytimes.com/1972/10/01/archives/the-nationalist-vs-the-integrationist-ideological-foes.html,,,,,,,,,,"It is quite true that solu tions to these kinds of prob lems are not as clear‐cut as solutions to desegregating the Montgomery buses or Wool worth's or the ballot boxes in the South. But in the same sense that united action was necessary and possible to achieve those goals, it is no less clear that such action is necessary and possible to pur sue certain current problems. Ideological debates are inter. esting and, at times, vitally important. But it is also im portant to keep in mind what Dr. Du Bois once admonished those critics who digagreed with a particular position the N.A.A.C.P. took during World War I. He calmly reminded them, “We face a condition, not a theory.” The politically mature ought to know when to concentrate on the one and when to subordinate the other. In the final analysis, this may well be the important chal lenge inherited from earlier years of struggle, with all the strengths and weaknesses and victories and defeats asso ciated with that period. ■"
214,81,9/26/16,Opinion,I’m Black. Does America Have a Plan for My Life?,https://www.nytimes.com/2016/09/26/opinion/im-black-does-america-have-a-plan-for-my-life.html,,,,,,,,,,"The black theorist, sociologist and historian W. E. B. Du Bois was among the first to articulate for a wide audience the psychological jolt he felt as a child of realizing, after playing with a white child, that he was seen as a problem, and that his lot in life in America was to see himself as whites saw him, to acknowledge himself as a problem. However, while I’m not a big fan of the idea that America has made a lot of progress since Du Bois’s time, I can readily admit that a lot has changed since the beginning of the 20th century. I imagine Mr. Crutcher and his desire to be back in a classroom and I think, how wonderful that is. I admire a person well into adulthood embracing the possibility that there are still things he’d like to learn, that he’d like to improve about himself, that he’d like to share with his family and the world."
215,82,1/16/70,Archives,"DR. W. A. HUNTON, EXPERT ON AFRICA",https://www.nytimes.com/1970/01/16/archives/dr-wa-hunton-expert-on-africa-director-of-encyclopedia-and-rights.html,,,,,,,,,,"Worked With Du Bois Dr. Hunton played a leading role in work on the Encyclo pedia Africana. He went to Ghana in 1962 to assist W. E. B. Du Bois, the Negro leader, in compiling articles for the work, and for four years he held the title of secretary to the en cyclopedia secretariat. But after Dr. Du Bois's death in 1963, Professor Hunton took over the direction of the en cyclopedia. And when Presi dent Kwame Nkrumah of Ghana was ousted in 1966, Dr. Hunton was expelled and took up residence in Zambia, where he continued to work on the encyclopedia. The work, how ever, has never been published."
216,138,11/3/96,Education,Can Harvard's Powerhouse Alter the Course of Black Studies?,https://www.nytimes.com/1996/11/03/education/can-harvard-s-powerhouse-alter-the-course-of-black-studies.html,,,,,,,,,,"At Harvard, Mr. Gates presides over both the Department of Afro-American studies and its W. E. B. Du Bois Institute for Afro-American Research. The department has seven faculty members, all with joint appointments in other fields like English, philosophy or economics. Forty-three students are majoring in Afro-American studies. The department now offers only undergraduate degrees, but a doctoral program is being planned. The Du Bois Institute, the oldest research institute in the field, this year sponsors 23 fellows studying subjects ranging from African oral literature, to the Harlem Renaissance, to the Atlantic slave trade to jazz and hip-hop."
217,68,2/9/92,Archives,Stamps,https://www.nytimes.com/1992/02/09/news/stamps.html,,,,,,,,,,"The book was issued on Feb. 1, along with the latest stamp in the Black Heritage series, this one for W. E. B. Du Bois, the historian, writer and educator. There have been 15 stamps in the series, starting with a 13-cent stamp in 1978 honoring Harriet Tubman, an escaped slave who is credited with leading 300 others to freedom in the 1850's."
218,15,11/21/23,Opinion,‘The Ezra Klein Show’ Book Recommendations (2021),https://www.nytimes.com/2023/11/21/opinion/the-ezra-klein-show-book-recommendations-2021.html,,,,,,,,,,"“Black Reconstruction in America, 1860-1880” by W. E. B. Du Bois"
219,89,3/25/03,U.S.,"August Meier, 79, Authority On Black American History",https://www.nytimes.com/2003/03/25/us/august-meier-79-authority-on-black-american-history.html,,,,,,,,,,"A book-length collection of essays, some by him and some by another scholar of African-American history, Elliott Rudwick, was published in 1976 under the title ''Along the Color Line: Explorations in the Black Experience.'' Looking back more than a quarter-century later, David Levering Lewis, winner of Pulitzer Prizes for both volumes of his biography of W. E. B. Du Bois, wrote, ''Meier and Rudwick's intellectual passion, professional integrity and almost manic involvement in virtually every aspect of their academic specialty were of inestimable value in the coming of age of African-American history.''"
220,29,11/8/19,Sunday Opinion,The ‘Lost Cause’ That Built Jim Crow,https://www.nytimes.com/2019/11/08/opinion/sunday/jim-crow-laws.html,,,,,,,,,,"Just over a month before Martin Luther King Jr. was assassinated in 1968, in a speech at New York’s Carnegie Hall commemorating the centenary of the birth of W.E.B. Du Bois and the significance of Du Bois’s own defiant defense of what he called “Black Reconstruction,” he paused to reflect on the lasting impact of the Redemptionist narrative about “the Negro’s role in the Reconstruction years.” Where Du Bois had implored the freedmen to “fight against ridicule and monstrous caricature, against every refinement of cruelty and gross insult,” King, too, sought to make his audience see that “it was a conscious and deliberate manipulation of history and the stakes were high.” If “Negroes wallowed in corruption, opportunism, displayed spectacular stupidity, were wanton, evil and ignorant, their case was made. They would have proved that freedom was dangerous in the hands of inferior beings.” The hideous, lingering result was that “the collective mind of America became poisoned with racism and stunted with myths.”"
221,153,6/22/11,New York,"For New Life, Blacks in City Head to South",https://www.nytimes.com/2011/06/22/nyregion/many-black-new-yorkers-are-moving-to-the-south.html,,,,,,,,,,"Middle-class enclaves, like Jamaica and St. Albans in Queens, are feeding this exodus. Black luminaries — like James Brown, W. E. B. Du Bois and Ella Fitzgerald — once lived in St. Albans, a neighborhood that is now being hit by high unemployment and foreclosures. "
222,51,7/7/02,New York,"IN PERSON; His and Hers, For History's Sake",https://www.nytimes.com/2002/07/07/nyregion/in-person-his-and-hers-for-history-s-sake.html,,,,,,,,,,"And she would be exaggerating only slightly. Dr. Lewis spent 15 years of his life -- and hers -- writing a landmark biography about Mr. Du Bois, a charismatic intellectual but not necessarily a likable man who had numerous adulterous affairs and ended his days in self-imposed exile in Ghana, an advocate of communism. Each of its massive volumes -- the first at 735 pages, the second at 715 -- won Dr. Lewis a Pulitzer Prize for biography, ''W.E.B. Du Bois: Biography of a Race, 1868-1919'' in 1994 and ''W.E.B. Du Bois, 1919-1963'' in 2001, both published by Henry Holt and Company. If the book is a labor of love, it has less to do with Du Bois and more to do with the loving but sometimes labored relationship between the husband as writer and the wife as reader-editor."
223,204,8/4/15,Magazine,The Misadventures of Issa Rae,https://www.nytimes.com/2015/08/09/magazine/the-misadventures-of-issa-rae.html,,,,,,,,,,"‘‘Insecure’’ will deal with race and cultural identity directly, so Penny encouraged Rae to think creatively about how she might portray the duality between what he described as ‘‘the internal and external Issa.’’ Despite some writers’ ambivalence about voice-over, Penny praised her use of it, especially on ‘‘Awkward Black Girl.’’ One of Rae’s strengths as a writer is her ability to wring comedy out of the peculiarity of the black experience in America, specifically what W. E. B. Du Bois called ‘‘double-consciousness’’: the sense that you’re always looking at yourself through the eyes of others, and trying to pre-emptively understand what judgments and opinions they may be making about you at any given moment. Penny seemed to understand this. ‘‘These are the things that we as black people think and feel and can’t say,’’ he said. ‘‘It’s the fine line we all walk.’’"
224,206,8/5/89,New York,"In Enclave, Mayor's Race Hinges on Crime",https://www.nytimes.com/1989/08/05/nyregion/in-enclave-mayor-s-race-hinges-on-crime.html,,,,,,,,,,"''The question of race is critical,'' said Stephen K. Hindy, co-founder of the new Brooklyn Brewery, who lives on Eighth Street and works on Second Street. ''From what I've read, Dinkins is more sensitive to that and more capable of dealing with that than the other candidates. I think it was W. E. B. Du Bois who said that the color line is the critical problem of the 20th century. I agree with that. It's explosive. ''When Koch insults Jesse Jackson or says something flip about a potential racial incident, that's very dangerous. And it alienates a huge number of people.''"
225,60,12/18/05,New York,BY THE WAY; More Than Just a Physicist,https://www.nytimes.com/2005/12/18/nyregion/by-the-way-more-than-just-a-physicist.html,,,,,,,,,,"A new book, ""Einstein on Race and Racism"" (Rutgers University Press, $23.95) by Fred Jerome and Rodger Taylor, is a pithy story about Einstein and his somewhat obscured life as an advocate of civil rights. Mr. Jerome, whose book ""The Einstein File"" (St. Martin's Griffin, 2002) detailed J. Edgar Hoover's obsession with finding negative things about Einstein, and Mr. Taylor, a New York librarian who has written about jazz and early African-American life in New York, describe Mr. Einstein's friendship with the famous Princeton native Paul Robeson, who was pilloried by the right for his political views during the cold war. Mr. Einstein also corresponded with W. E. B. Du Bois, whose writings in the early 20th century about racial discrimination influenced later civil rights advocates. ""Racism is America's worst disease,"" Einstein once wrote to Mr. Du Bois. ""This prejudice is still alive and powerful."""
226,50,7/7/02,New York,"IN PERSON; His and Hers, For History's Sake",https://www.nytimes.com/2002/07/07/nyregion/in-person-his-and-hers-for-history-s-sake.html,,,,,,,,,,"DAVID LEVERING LEWIS met W. E. B. Du Bois in 1948 on the campus of Wilberforce University in Ohio. Mr. Du Bois was 80 years old; Mr. Lewis was 12. Mr. Du Bois, a founder of the National Association for the Advancement of Colored People whom Dr. Lewis calls ''the premier architect of the civil rights movement in the United States,'' was scheduled to give a talk there that day. Mr. Lewis's father, the dean of the university's theological school, was chatting with him. As Mr. Lewis, now 66 year old, recalls that moment long ago, Mr. Du Bois asked him what he planned to do with his life. ''That would have been a typical Du Boisian question at the time,'' said Dr. Lewis, sitting in his book-filled apartment with his wife, Ruth Ann Stewart, like him a professor at Rutgers University in New Brunswick. ''And I have no idea what I might have said to him.''"
227,90,6/5/93,U.S.,COMMENCEMENTS; Williams Honors Jim Lehrer,https://www.nytimes.com/1993/06/05/us/commencements-williams-honors-jim-lehrer.html,,,,,,,,,,"Mr. Lehrer received an honorary doctorate of humane letters. Other honorary degree recipients were Louise Gluck, the Pulitzer Prize-winning poet and senior lecturer in English at Williams; Henry Louis Gates Jr., the W. E. B. Du Bois Professor of Humanities at Harvard University; Maya Lin, the designer of the Vietnam Veterans' Memorial in Washington; Earl A. Powell 3d, a Williams alumnus who is director of the National Gallery of Art; Martin Scorsese, the filmmaker; Sir Richard Norman, rector of Exeter College at Oxford University; Harry C. Payne, president of Hamilton College, who will take over next January as Williams's president, and Walter V. Shipley, president of Chemical Bank and another Williams alumnus. St. Francis College"
228,35,5/10/87,World,DU BOIS STILL A GREAT HERO TO GHANAIANS,https://www.nytimes.com/1987/05/10/world/du-bois-still-a-great-hero-to-ghanaians.html,,,,,,,,,,"It was on Mr. Nkrumah's invitation that Du Bois moved here in 1960. He had been unable to travel from 1952 to 1958 because the United States Government had taken away his passport. Embittered by the experience, Du Bois toured Eastern bloc capitals as soon as his passport was returned. In Moscow, on May Day 1959, he received the Lenin Peace Prize."
229,53,7/7/02,New York,"IN PERSON; His and Hers, For History's Sake",https://www.nytimes.com/2002/07/07/nyregion/in-person-his-and-hers-for-history-s-sake.html,,,,,,,,,,"He received his doctorate in French and European history from the London School of Economics and Political Science, and after a stint in the Army, took a job teaching at the University of Ghana for a year, not because Mr. Du Bois had ended his days there at age 95 in 1963, he says, but because he was interested in working in an African country that was emerging as a democracy."
230,216,5/17/79,Archives,"A. Philip Randolph Is Dead,. Pioneer in Rights and Labor",https://www.nytimes.com/1979/05/17/archives/a-philip-randolph-is-dead-pioneer-in-rights-and-labor-a-veteran-of.html,,,,,,,,,,"“With the exception of W. E. B. Du Bois, he was probably the greatest civil rights leader of this century until Martin Luther King.”"
231,136,9/8/00,New York,Students Are Abuzz In Their New Building,https://www.nytimes.com/2000/09/08/nyregion/students-are-abuzz-in-their-new-building.html,,,,,,,,,,"For the last six years, Middle College was housed at 402 Eastern Parkway, a converted warehouse. The Board of Education created a new school, W. E. B. Du Bois, to take over the space freed up by Middle College. The old building will house a regular high school, a program for holdovers from the eighth grade and a night school program, said Joyce Coppin, Brooklyn's superintendent of high schools."
232,116,2/28/98,U.S.,N.A.A.C.P. Post Gives Julian Bond New Start,https://www.nytimes.com/1998/02/28/us/naacp-post-gives-julian-bond-new-start.html,,,,,,,,,,"On the wall of Julian Bond's impeccably neat study hangs a black and white picture of Mr. Bond as a skinny, 2-year-old boy in short pants, holding hands with two famous black intellectuals, E. Franklin Frazier and W. E. B. Du Bois. The photograph, taken in 1942, is graphic evidence of how much Mr. Bond, 58, is steeped in the history of African Americans and the struggle for black advancement. His father, Horace Mann Bond, an educator who was president of Fort Valley State College and Lincoln University -- two historically black colleges -- knew Booker T. Washington, broke bread with Du Bois and helped write briefs for the landmark school desegregation case Brown v. Board of Education."
